index,category,sub_category,job_title,province,job_company,job_industry,job_finance,job_welfare,job_experience,job_education,job_skills,create_time,scale_lower,scale_high,city,district,street
172,后端开发,Golang,golang开发工程师,浙江,歪脸网,互联网,A轮,"带薪年假,零食下午茶,员工旅游,有无线网,团建聚餐,节日福利,五险一金,生日福利",1,本科,Golang,2024-08-31,20,99,杭州,余杭区,仓前
175,后端开发,Golang,后端开发,浙江,杭州荷露,互联网,未融资,五险一金,2,本科,"Golang,PHP,MySQL",2024-08-31,20,99,杭州,余杭区,仓前
178,后端开发,Golang,golang开发工程师,浙江,柏维信息,计算机软件,未融资,"生日福利,节日福利,团建聚餐,定期体检,五险一金,带薪年假",2,本科,"Golang,linux,云交付中台,cisco",2024-08-31,100,499,杭州,余杭区,五常
179,后端开发,Golang,云开发工程师,浙江,灵汐科技,计算机软件,B轮,"股票期权,零食下午茶,餐补,员工旅游,带薪年假,节日福利,年终奖,定期体检,五险一金,补充医疗保险",2,本科,"Golang,Kubernetes,Docker",2024-08-31,100,499,杭州,余杭区,仓前
180,后端开发,Node.js,node 开发,浙江,灰豚科技,互联网,A轮,"股票期权,带薪年假,零食下午茶,节日福利,五险一金,年终奖,员工旅游,定期体检,全勤奖,团建聚餐",2,本科,"Node.js,计算机/软件工程相关专业,Node.js开发经验",2024-08-31,100,499,杭州,西湖区,西溪
181,后端开发,Node.js,Node.js全栈开发,浙江,企研数据,大数据,未融资,"餐补,定期体检,交通补助,年终奖,零食下午茶,节日福利,带薪年假,股票期权,五险一金,通讯补贴",1,本科,"全栈,JavaScript/TypeScript,Node.js,Vue/Angular/React,,",2024-08-31,20,99,杭州,钱塘区,下沙
182,后端开发,Node.js,高级nodejs开发工程师,浙江,楔子科技,企业服务,天使轮,"五险一金,零食下午茶,带薪年假",2,本科,"全栈,Node.js,JavaScript/TypeScript",2024-08-31,0,20,杭州,余杭区,西溪
183,后端开发,Node.js,高级nodejs开发工程师,浙江,牛轧糖科技,互联网,未融资,"夜班补助,加班补助,补充医疗保险",2,本科,"后端,JavaScript/TypeScript,Node.js开发经验,",2024-08-31,0,20,杭州,上城区,三里亭
184,后端开发,Node.js,后端开发工程师,浙江,包小盒,互联网,A轮,"不打卡,团建,股票期权,员工旅游,节日福利,带薪年假,定期体检,年终奖,零食下午茶,五险一金,团建聚餐,导师辅导",1,本科,"Python,node.js PHP GO",2024-08-31,100,499,杭州,西湖区,西溪
185,后端开发,Node.js,资深node开发,浙江,每日互动,互联网,已上市,"定期体检,五险一金,包吃,员工旅游,通讯补贴,股票期权,零食下午茶,餐补,带薪年假,交通补助,节日福利,年终奖",2,本科,"后端,Node.js,Golang,Node.js开发经验,服务端开发经验",2024-08-31,500,999,杭州,西湖区,西溪
186,后端开发,Node.js,Node.js后台开发,浙江,海南蓬创科技有限公司,游戏,天使轮,"生日福利,有无线网,员工旅游,团建聚餐,节日福利,带薪年假,年终奖",2,本科,"全栈,游戏开发",2024-08-31,20,99,杭州,滨江区,西兴
187,后端开发,Node.js,【外企远程 核心业务】高级技术专家,浙江,捷瑞网络技术,互联网,D轮及以上,"五险一金,员工旅游,通讯补贴,节日福利,股票期权,定期体检,年终奖,带薪年假",3,本科,"后端,Node.js,Golang,JavaScript/TypeScript,,,,",2024-08-31,500,999,杭州,西湖区,西溪
190,后端开发,Node.js,Node.js数据上报,浙江,凯棉科技,计算机服务,A轮,"交通补助,生日福利,保底工资,零食下午茶,团建聚餐,年终奖,股票期权,加班补助,法定节假日三薪,节假日加班费,带薪年假,节日福利,通讯补贴,定期体检,五险一金",1,本科,"全栈,Node.js,大数据处理开发经验",2024-08-31,20,99,杭州,西湖区,古荡
191,后端开发,Node.js,Node.js后端开发工程师,浙江,整数智能,计算机服务,A轮,"五险一金,生日福利,年终奖,零食下午茶,带薪年假,节日福利,住房补贴,团建聚餐,股票期权",1,本科,"后端,Node.js,MySQL/Redis/MongoDB,Node.js开发经验",2024-08-31,20,99,杭州,萧山区,西兴
192,后端开发,Node.js,Node.js 后端开发/Node.js 开发/后端开发,浙江,悠银科技,互联网,天使轮,"生日福利,五险一金,节日福利,底薪加提成,带薪年假,员工旅游,股票期权,零食下午茶,绩效奖金,年终奖,团建聚餐,游戏畅玩",1,大专,"Git,Node.js开发经验,Typescript,Linux开发经验,MySQL,,,,",2024-08-31,0,20,杭州,滨江区,长河
193,后端开发,Node.js,node.js后端开发实习生,浙江,袋鼠云,企业服务,C轮,"年终奖,节日福利,五险一金,员工旅游,带薪年假,餐补,定期体检,零食下午茶,长期激励,晚餐福利",0,6个月,"后端,Node.js,JavaScript/TypeScript,,",2024-08-31,500,999,杭州,余杭区,仓前
196,后端开发,Node.js,nodejs游戏服务端,浙江,摩西科技,游戏,A轮,"节日福利,节假日加班费,绩效奖金,生日福利,有无线网,员工旅游,法定节假日三薪,高温补贴,餐补,团建聚餐,零食下午茶,五险一金,定期体检,保底工资,带薪年假,股票期权,交通补助",3,本科,"后端,Node.js,计算机/软件工程相关专业,Node.js开发经验,",2024-08-31,100,499,杭州,萧山区,城厢
199,后端开发,Node.js,Node.js,浙江,它氏净,医疗服务,不需要融资,"交通补助,带薪年假,股票期权,餐补,节假日加班费,员工旅游,保底工资,五险一金,法定节假日三薪,底薪加提成",1,本科,"后端,Node.js,JavaScript/TypeScript,Python",2024-08-31,0,20,杭州,余杭区,五常
201,后端开发,Node.js,node.js高级开发工程师,浙江,杭州嘻游,游戏,不需要融资,"员工旅游,节日福利,团建聚餐,年终奖,五险一金,带薪年假,周末双休",2,本科,"JavaScript/TypeScript,Node.js开发经验,pomelo,,,,,,,",2024-08-31,20,99,杭州,西湖区,西溪
202,后端开发,Node.js,高级软件开发工程师,浙江,慧仓机器人,自动化设备,C轮,"零食下午茶,节日福利,加班补助,生日福利,团建聚餐,免费工装,带薪年假,五险一金,年终奖,高温补贴",3,本科,"后端,Node.js,Java,Python,计算机/软件工程相关专业,,",2024-08-31,100,499,杭州,滨江区,长河
203,后端开发,Node.js,Node.js后端开发工程师,浙江,云鲸互娱,互联网,天使轮,"零食下午茶,住房补贴,年终奖,加班补助,五险一金",2,本科,"后端,Node.js,JavaScript/TypeScript,Express/Koa,,,",2024-08-31,0,20,杭州,余杭区,仓前
206,后端开发,Node.js,海外游戏服务端开发,浙江,风铃出海,游戏,不需要融资,"绩效奖金,五险一金,零食下午茶,保底工资,年终奖,团建聚餐,全勤奖",3,本科,"全栈,后端,Node.js,JavaScript/TypeScript,,,,",2024-08-31,0,20,杭州,西湖区,西溪
207,后端开发,Node.js,游戏服务器,浙江,杭州谦贞数字科技,人工智能,天使轮,"节日福利,高温补贴,五险一金",1,大专,"后端,Node.js,MySQL/Redis/MongoDB,服务端开发经验,",2024-08-31,0,20,杭州,滨江区,长河
208,后端开发,Node.js,Node.js,浙江,环界云计算,计算机软件,天使轮,"生日福利,节假日加班费,定期体检,零食下午茶,带薪年假,加班补助,年终奖,节日福利,企业年金,绩效奖金,五险一金,团建聚餐,股票期权,员工旅游",0,6个月,"后端,前端,Node.js,Node.js开发经验,前端开发经验",2024-08-31,0,20,杭州,余杭区,五常
210,后端开发,Hadoop,大数据开发经理,浙江,杭州齐智科技有限公司,计算机软件,不需要融资,"五险一金,高温补贴,生日福利,团建聚餐,带薪年假,定期体检,节日福利,员工旅游",3,本科,"Java,Spark,Hive,大数据开发经验,大数据架构设计经验,,",2024-08-31,100,499,杭州,上城区,望江
212,后端开发,Hadoop,Flink引擎高级研发工程师,浙江,滴滴出行,互联网,D轮及以上,"节日福利,五险一金,交通补助,定期体检,免费班车,带薪年假,零食下午茶,年终奖,补充医疗保险,股票期权",2,本科,"Java,Spark,Flink,计算机相关专业,大数据架构设计经验,,",2024-08-31,1000,9999,杭州,西湖区,西溪
217,后端开发,Hadoop,大数据开发工程师,浙江,半云科技,计算机软件,A轮,"定期体检,交通补助,补充医疗保险,股票期权,通讯补贴,带薪年假,节日福利,五险一金,餐补,零食下午茶",1,本科,"Hive,Spark,Flink,大数据开发经验",2024-08-31,100,499,杭州,西湖区,转塘
218,后端开发,Hadoop,大数据研发工程师/专家,浙江,贝联珠贯,计算机软件,天使轮,"补充医疗保险,零食下午茶,定期体检,年终奖,股票期权,餐补,交通补助,员工旅游,家属商保,高效办公支持,节日福利,带薪年假,五险一金,带薪路途假",1,本科,"Spark,Hive,Flink,计算机相关专业,大数据开发经验,,,,",2024-08-31,20,99,杭州,余杭区,仓前
220,后端开发,Hadoop,高级大数据java工程师,浙江,云海链,互联网,不需要融资,"五险一金,定期体检,年终奖,高温补贴,餐补,节日福利,员工旅游,带薪年假,免费班车,补充医疗保险,生日福利,住房补贴",3,本科,"Java,Flink,Spark",2024-08-31,100,499,杭州,滨江区,长河
221,后端开发,Hadoop,大数据开发工程师,浙江,邦睿科技,计算机软件,C轮,"带薪年假,绩效奖金,高温补贴,生日福利,加班补助,交通补助,节日福利,通讯补贴,五险一金,零食下午茶,年终奖,住房补贴,团建聚餐,定期体检",2,本科,"Hbase,Redis,MySQL,银行,python",2024-08-31,100,499,杭州,萧山区,西兴
224,后端开发,Hadoop,大数据平台开发,浙江,杭银消金,互联网金融,不需要融资,"餐补,交通补助,带薪年假,节日福利,五险一金,包吃,通讯补贴,年终奖,定期体检,补充医疗保险",2,本科,"Hive,Spark,Java",2024-08-31,1000,9999,杭州,拱墅区,建国路
227,后端开发,Hadoop,流片工程师,浙江,芯翼科技,互联网,A轮,"浙大食堂,生日福利,定期体检,带薪病假,零食下午茶,全勤奖,节日福利,年终奖,意外险,五险一金,带薪年假",1,本科,"tapeout,流片工艺",2024-08-31,20,99,杭州,余杭区,仓前
228,后端开发,Hadoop,大数据开发工程师,浙江,得物App,电子商务,B轮,"餐补,生日福利,股票期权,定期体检,加班补助,五险一金,交通补助,节日福利,零食下午茶,年终奖,绩效奖金,带薪年假",2,本科,"HDFS,Yarn,Flink,Hbase,Spark,Java,Python",2024-08-31,1000,9999,杭州,西湖区,文二路
239,后端开发,Hadoop,大数据开发工程师,浙江,泽达易盛,计算机软件,已上市,"年终奖,节日福利,通讯补贴,餐补,带薪年假,五险一金,定期体检",1,本科,"Spark,Kafka,HDFS,Flink,Java",2024-08-31,100,499,杭州,西湖区,黄龙
240,后端开发,语音/视频/图形开发,音视频开发工程师,浙江,视洞科技,互联网,不需要融资,"股票期权,加班补助,五险一金,带薪年假,导师带教,年终奖",2,本科,"音频,视频,流媒体,C/C++",2024-08-31,100,499,杭州,西湖区,文三路
243,后端开发,语音/视频/图形开发,图形渲染开发工程师,浙江,酷家乐,互联网,D轮及以上,"带薪年假,定期体检,餐补,节日福利,五险一金,交通补助,年终奖,股票期权",0,本科,"图形开发/渲染,C++,C,计算机图形学,OpenGL,Vulkan,",2024-08-31,1000,9999,杭州,拱墅区,文一路
244,后端开发,语音/视频/图形开发,串流团队负责人,浙江,浙江吾知科技,互联网,未融资,"五险一金,团建聚餐,高温补贴,股票期权,带薪年假",3,本科,"音视频/流媒体开发,C++,音视频编解码,流媒体传输协议,,,,,",2024-08-31,20,99,杭州,临平区,崇贤
246,后端开发,语音/视频/图形开发,实习生（计算机，媒体等专业）,浙江,杭州出海罗盘网络科技,企业服务,天使轮,"交通补助,节日福利,股票期权,通讯补贴,团建聚餐,生日福利",0,12个月,"音视频/流媒体开发,图形开发/渲染,音视频编解码,,",2024-08-31,20,99,杭州,余杭区,五常
248,后端开发,语音/视频/图形开发,流媒体SDK开发工程师 (高级/资深/专家),浙江,比特微,电子/硬件开发,B轮,"生日福利,员工旅游,补充医疗保险,带薪年假,通讯补贴,节日福利,餐补,团建聚餐,五险一金,零食下午茶,年终奖,股票期权",3,本科,"音视频/流媒体开发,C,音视频编解码,WebRTC",2024-08-31,500,999,杭州,滨江区,长河
252,后端开发,语音/视频/图形开发,图形引擎开发,浙江,真有趣游戏,游戏,B轮,"带薪年假,定期体检,包吃,交通补助,节日福利,补充医疗保险,年终奖,五险一金,零食下午茶,加班补助",2,本科,"图形开发/渲染,C++,C,C#,计算机图形学,图形开发经验,",2024-08-31,100,499,杭州,滨江区,长河
253,后端开发,语音/视频/图形开发,云端多媒体研发工程师,浙江,涂鸦智能,互联网,已上市,"五险一金,带薪年假,节日福利,定期体检,通讯补贴,加班补助,员工旅游,每月团建费,交通补助,年终奖,每年outing,股票期权",2,本科,"音视频/流媒体开发,C,Golang,FFmpeg,流媒体传输协议,",2024-08-31,1000,9999,杭州,西湖区,西溪
254,后端开发,语音/视频/图形开发,视频特效OpenGL,浙江,InShot影笑,互联网,不需要融资,"节日福利,绩效奖金,加班补助,偶尔加班,带薪年假,员工旅游,扁平化管理,交通补助,五险一金,周末双休,定期体检,年终奖,餐补,领导nice,专属核酸检测,零食下午茶",2,本科,"音视频/流媒体开发,C,C++,音视频开发经验",2024-08-31,100,499,杭州,西湖区,西溪
256,后端开发,语音/视频/图形开发,isp图像算法工程师,浙江,天地宽视,智能硬件/消费电子,D轮及以上,"五险一金,节日福利,带薪年假,员工旅游,年终奖,股票期权,零食下午茶,餐补,团建聚餐",2,本科,"图形开发/渲染,图形开发经验",2024-08-31,500,999,杭州,萧山区,钱江世纪城
258,后端开发,语音/视频/图形开发,资深流媒体开发工程师,浙江,微帧,互联网,A轮,"补充医疗保险,带薪年假,加班补助,餐补,定期体检,年终奖,节日福利,零食下午茶",2,本科,"音视频/流媒体开发,C++,音视频编解码,WebRTC",2024-08-31,20,99,杭州,西湖区,西溪
260,后端开发,语音/视频/图形开发,流媒体开发工程师（上市公司/base合肥）,浙江,赛达科技,计算机软件,已上市,"五险一金,通讯补贴,工龄奖,高温补贴,交通补助,补充医疗保险,节假日加班费,底薪加提成,加班补助,年终奖,绩效奖金,意外险,零食下午茶,节日福利,体检,定期体检,工作服,团建聚餐,餐补,生日福利",3,本科,"音视频/流媒体开发,Golang,C++,音视频编解码,,,,",2024-08-31,100,499,杭州,上城区,近江
261,后端开发,语音/视频/图形开发,游戏自研引擎开发,浙江,金山西山居,游戏,不需要融资,"年终奖,绩效奖金,免费班车,带薪年假,补充医疗保险,节日福利,五险一金,海景办公,团建聚餐,员工旅游,定期体检,生日福利,技能培训,餐补,岗位晋升",0,本科,"图形开发/渲染,C++,计算机图形学,OpenGL,Vulkan,,,,,",2024-08-31,1000,9999,杭州,滨江区,星光大道
262,后端开发,语音/视频/图形开发,流媒体开发工程师,浙江,联汇科技,互联网,C轮,"免费班车,年终奖,餐补,通讯补贴,定期体检,员工旅游,节日福利,带薪年假,五险一金,加班补助",3,本科,"音视频/流媒体开发,C++,音视频编解码,流媒体传输协议",2024-08-31,100,499,杭州,滨江区,长河
265,后端开发,语音/视频/图形开发,C++开发工程师(J10341),浙江,当虹科技,计算机软件,已上市,"员工旅游,全勤奖,带薪年假,高温补贴,餐补,节日福利,零食下午茶,生日福利,五险一金,股票期权,补充医疗保险,年终奖,团建聚餐,工龄奖,定期体检",2,本科,"音视频/流媒体开发,图形开发/渲染,C++,C,,,,",2024-08-31,100,499,杭州,滨江区,长河
266,后端开发,语音/视频/图形开发,Video软件工程师/专家(A77195),浙江,知合计算,半导体/芯片,天使轮,"年终奖,定期体检,生日福利,员工旅游,带薪年假,节日福利,绩效奖金,五险一金,团建聚餐",0,本科,video,2024-08-31,100,499,杭州,西湖区,文二路
